code,name,section,enabled,surgical,min_quantity,max_quantity,diagnosis_required,sex,scope,stay,coverage,odontology,priority
016301,RESECCION TUMOR DEL TENTORIO POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
016302,RESECCION TUMORES DEL TENTORIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
016400,RESECCION DE OTRA LESION DE MENINGE CEREBRAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
016401,DRENAJE DE QUISTE ARACNOIDEO GUIADO POR ESTEREOTAXIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
016402,RESECCION DE OTRA LESION DE MENINGE CEREBRAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
017000,DRENAJE DE COLECCIONES INTRACEREBRALES SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017001,DRENAJE DE COLECCIONES INTRACEREBRALES POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017002,DRENAJE DE COLECCIONES INTRACEREBRALES GUIADO POR ESTEREOTAXIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017003,DRENAJE DE COLECCIONES INTRACEREBRALES POR PUNCION DIRIGIDA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017004,DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017005,DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR GUIADO POR ESTEREOTAXIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017006,DRENAJE DE COLECCIONES INTRACEREBRALES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
017200,RESECCION DE TUMORES SUPRATENTORIALES HEMISFERICOS SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017201,RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017202,RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO POR CRANEOTOMIA OSTEOPLASTICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017203,RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017204,RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICOCON ESTIMULACION CORTICAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017205,RESECCION VOLUMETRICA DE TUMOR SUPRATENTORIAL HEMISFERICOCON ESTEREOTAXIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017206,RESECCION DE TUMORES SUPRATENTORIALES HEMISFERICOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
017209,DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017300,RESECCION TUMORES INFRATENTORIALES HEMISFERICOS SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017301,RESECCION TUMOR INTRACEREBELOSO POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017302,RESECCION TUMORES INFRATENTORIALES HEMISFERICOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
017303,DRENAJE DE QUISTE TUMORAL INFRATENTORIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017400,RESECCION DE TUMORES DE LINEA MEDIA SUPRATENTORIALES SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017401,RESECCION DE TUMOR DE LINEA MEDIA SUPRATENTORIAL POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017402,RESECCION DE TUMORES DE LINEA MEDIA SUPRATENTORIALES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017403,RESECCION DE LESION O TUMOR DE LINEA MEDIA SUPRATENTORIALES VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
017404,RESECCION DE LESION O TUMOR DE LA REGION PINEAL VIA SUPRATENTORIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
017405,RESECCION DE LESION O TUMOR DE LA REGION PINEAL VIA INFRATENTORIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
017406,RESECCION DE LESION O TUMOR DE LA REGION PINEAL VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
017500,RESECCION DE TUMORES DE LINEA MEDIA INFRATENTORIALES SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017501,RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL EXTRA AXIAL POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017502,RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL EXTRA AXIAL POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017503,RESECCION DE TUMORES DE LINEA MEDIA INFRATENTORIALES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017504,RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES) POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017505,RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES) POR CRANEOTOMIA DE FOSA MEDIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017508,RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL) POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017509,RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL) POR CRANEOTOMIA SUBTEMPORAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017600,RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017601,RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017602,RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017603,RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES POR ENDOSCOPIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017700,RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017701,RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017702,RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES POR ENDOSCOPIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017703,RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017800,RESECCION DE LESIONES INTRAVENTICULARES DE LINEA MEDIA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017801,RESECCION DE LESIONES INTRAVENTICULARES DE LINEA MEDIA POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
017802,RESECCION DE LESIONES INTRAVENTICULARES DE LINEA MEDIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
017803,RESECCION DE LESIONES INTRAVENTICULARES DE LINEA MEDIA POR ENDOSCOPIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017805,DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTICULAR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017806,DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTRICULAR POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
017807,DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTRICULAR VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
018100,HEMISFERECTOMIA CEREBRAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
018101,HEMISFERECTOMIA CEREBRAL POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
018102,HEMISFERECTOMIA CEREBRAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
018103,HEMISFERECTOMIA CEREBRAL ANATOMICA POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
018104,HEMISFERECTOMIA CEREBRAL FUNCIONAL POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
018105,HEMISFERECTOMIA CEREBRAL FUNCIONAL VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
018106,HEMISFEROTOMIA CEREBRAL POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
018107,HEMISFEROTOMIA CEREBRAL VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
018200,HEMISFERECTOMIA CEREBELOSA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
018201,HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
018202,HEMISFERECTOMIA CEREBELOSA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
019100,LOBECTOMIA POR CRANEOTOMIA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
019101,LOBECTOMIA POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
019200,LOBECTOMIA POR CRANIECTOMIA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
019201,LOBECTOMIA POR CRANIECTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
020001,REMODELACION CRANEANA TOTAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020100,APERTURA DE SUTURA CRANEAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020101,CORRECCION DE CRANEO SINOSTOSIS POR CRANIECTOMIA SIN AVANCES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020102,CORRECCION DE CRANEO SINOSTOSIS POR CRANIECTOMIA CON AVANCE FRONTAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020103,CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA POR CRANIECTOMIA MULTIPLE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020104,CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA CON AVANCE FRONTAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020105,CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020106,CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA CON AVANCE FRONTO-ORBITARIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020107,CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA CON AVANCE FRONTO NASAL (LEFORT III),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020108,CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA CON AVANCE FRONTO MAXILAR (LEFORT II),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020109,APERTURA DE SUTURA CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020110,CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA CON AVANCE FRONTO ORBITARIO POR CRANIECTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020111,CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA CON AVANCE FRONTO ORBITARIO VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020112,CORRECCION DE ASIMETRIA CRANEANA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020113,"CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO FACIAL, CON O SIN DISTRACCION",SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020114,ROTACION DE HEMICARAS O BIPARTICION FACIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020115,EXPANSION CRANEANA ANTERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020116,EXPANSION CRANEANA POSTERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020200,ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO (ESQUIRLECTOMIA) SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020201,ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020202,DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020203,REDUCCION DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020204,REDUCCION DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020205,ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020206,REDUCCION DE FRACTURA CRANEAL VIA ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020400,INJERTO OSEO EN CRANEO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020401,CORRECCION DE DEFECTO OSEO PRE-EXISTENTE POR CRANEOPLASTIA CON INJERTO AUTOLOGO O HETEROLOGO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020402,INJERTO OSEO EN CRANEO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020500,INSERCION O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA ACRILICA) SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020501,INSERCION O SUSTITUCION DE DISPOSITIVO DE FIJACION U OSTEOSINTESIS EN CRANEO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020502,RECONSTRUCCION PROTESICA DE BOVEDA CRANEAL CON DISPOSITIVOS DE FIJACION U OSTEOSINTESIS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020503,RECONSTRUCCION PROTESICA DE UNION CRANEOFACIAL CON DISPOSITIVOS DE FIJACION U OSTEOSINTESIS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020600,OSTEOPLASTIA CRANEAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020601,CORRECCION DISPLASIA FIBROSA POR CRANEOPLASTIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020602,OSTEOPLASTIA CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
020700,EXTRACCION DE PLACA CRANEAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
020701,EXTRACCION O SUSTITUCION DE DISPOSITIVO DE FIJACION U OSTEOSINTESIS EN CRANEO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021100,SUTURA SIMPLE DE DURAMADRE CEREBRAL SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021101,CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021102,CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA CON PLASTIA DURAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021103,CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021104,CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO CON PLASTIA AUTOLOGA O HETEROLOGA POR CRANEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021105,SUTURA SIMPLE DE DURAMADRE CEREBRAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021106,PLASTIA DURAL CON INJERTO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021200,REPARACION DE MENINGES CEREBRALES SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021201,CORRECCION FISTULA LCR EN BOVEDA CRANEANA POR CRANEOTOMIA Y CRANEOPLASTIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021202,CORRECCION FISTULA LCR EN BOVEDA CRANEANA POR DUROPLASTIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021203,CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR VIA SUBFRONTAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021204,CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR VIA TRANSESFENOIDAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021205,CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR VIA ENDOSCOPICA TRANSNASAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021206,CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO POR CRANIECTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021207,CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO VIA TRANSESFENOIDAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021208,CORRECCION FISTULA LCR EN BASE DE CRANEO POSTERIOR VIA SUBOCCIPITAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021209,CORRECCION DE MENINGOCELE POR CRANIECTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021210,CORRECCION DE MENINGOCELE CON CRANEOPLASTIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021211,CORRECCION DE MENINGOCELE DE FOSA ANTERIOR POR CRANIECTOMIA Y PLASTIA DE MENINGE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021212,CORRECCION DE MENINGOCELE DE FOSA ANTERIOR CON AVANCE FRONTO ORBITARIO Y PLASTIA DE MENINGE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
021213,CORRECCION DE MENINGOCELE DE FOSA ANTERIOR VIA TRANSNASAL ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021214,CORRECCION DE MENINGOENCEFALOCELE POR CRANIECTOMIA CON PLASTIA DE MENINGE Y CRANEOPLASTIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
021215,REPARACION DE MENINGE CEREBRAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021216,CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO VIA TRANSESFENOIDAL ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021301,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA ANTERIOR VIA CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021302,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA ANTERIOR VIA ENDONASAL ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021303,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA MEDIA VIA CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021304,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA MEDIA VIA ENDONASAL ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021305,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA POSTERIOR VIA CRANEAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021306,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA VIA ENDONASAL ENDOSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021307,RECONSTRUCCION DE LA BOVEDA DEL CRANEO UNILATERAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
021308,RECONSTRUCCION DE LA BOVEDA DEL CRANEO BILATERAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
022100,VENTRICULOSTOMIA INTERNA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
022101,DERIVACION DE VENTRICULO A CISTERNA MAGNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,Z,,0,0
